type,img,cls_pred,conf,size_cat
FP,0000103_02964_d_0000030.jpg,people,0.6996785998344421,large
FP,0000103_02964_d_0000030.jpg,pedestrian,0.31627604365348816,large
FP,0000103_02964_d_0000030.jpg,van,0.28952839970588684,large
FP,0000103_02964_d_0000030.jpg,motor,0.28875207901000977,large
FP,0000103_02964_d_0000030.jpg,people,0.27658596634864807,large
FP,0000103_02964_d_0000030.jpg,pedestrian,0.26637256145477295,medium
FP,0000103_02964_d_0000030.jpg,bicycle,0.259699285030365,large
FP,0000103_02964_d_0000030.jpg,pedestrian,0.25682270526885986,large
FN,0000103_02964_d_0000030.jpg,motor,0.0,large
FN,0000103_02964_d_0000030.jpg,bicycle,0.0,large
FN,0000103_02964_d_0000030.jpg,car,0.0,large
FP,0000103_03349_d_0000031.jpg,pedestrian,0.35157647728919983,large
FP,0000103_03738_d_0000032.jpg,pedestrian,0.2780863642692566,medium
FP,0000103_04122_d_0000033.jpg,pedestrian,0.3171083629131317,medium
FP,0000103_04513_d_0000034.jpg,motor,0.2971858084201813,medium
FP,0000115_00315_d_0000080.jpg,people,0.5311585068702698,small
FP,0000115_00315_d_0000080.jpg,motor,0.28528326749801636,small
FN,0000115_00315_d_0000080.jpg,motor,0.0,medium
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,medium
FN,0000115_00315_d_0000080.jpg,people,0.0,medium
FN,0000115_00315_d_0000080.jpg,motor,0.0,small
FN,0000115_00315_d_0000080.jpg,motor,0.0,small
FN,0000115_00315_d_0000080.jpg,car,0.0,medium
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,bicycle,0.0,small
FN,0000115_00315_d_0000080.jpg,tricycle,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,motor,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,motor,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,motor,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,bicycle,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,car,0.0,small
FN,0000115_00315_d_0000080.jpg,awning-tricycle,0.0,small
FN,0000115_00315_d_0000080.jpg,car,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,car,0.0,small
FN,0000115_00315_d_0000080.jpg,motor,0.0,small
FN,0000115_00315_d_0000080.jpg,people,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FN,0000115_00315_d_0000080.jpg,pedestrian,0.0,small
FP,0000115_00796_d_0000081.jpg,people,0.4459470212459564,small
FP,0000115_00796_d_0000081.jpg,motor,0.44038984179496765,small
FP,0000115_00796_d_0000081.jpg,motor,0.4054611325263977,small
FP,0000115_00796_d_0000081.jpg,people,0.3971572518348694,small
FP,0000115_00796_d_0000081.jpg,people,0.3740638196468353,small
FP,0000115_00796_d_0000081.jpg,people,0.341269850730896,small
FP,0000115_00796_d_0000081.jpg,people,0.33754250407218933,small
FP,0000115_00796_d_0000081.jpg,awning-tricycle,0.32727953791618347,small
FP,0000115_00796_d_0000081.jpg,pedestrian,0.32562148571014404,small
FP,0000115_00796_d_0000081.jpg,bicycle,0.3250303566455841,small
FP,0000115_00796_d_0000081.jpg,pedestrian,0.2798721194267273,small
FP,0000115_00796_d_0000081.jpg,pedestrian,0.27329474687576294,small
FP,0000115_00796_d_0000081.jpg,motor,0.2716492712497711,medium
FN,0000115_00796_d_0000081.jpg,car,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,motor,0.0,small
FN,0000115_00796_d_0000081.jpg,motor,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,motor,0.0,medium
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,motor,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,medium
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,motor,0.0,small
FN,0000115_00796_d_0000081.jpg,motor,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,car,0.0,medium
FN,0000115_00796_d_0000081.jpg,awning-tricycle,0.0,medium
FN,0000115_00796_d_0000081.jpg,pedestrian,0.0,small
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,car,0.0,medium
FN,0000115_00796_d_0000081.jpg,people,0.0,small
FN,0000115_00796_d_0000081.jpg,car,0.0,small
FN,0000115_00796_d_0000081.jpg,car,0.0,small
FP,0000115_01031_d_0000082.jpg,people,0.5030674338340759,small
FP,0000115_01031_d_0000082.jpg,pedestrian,0.4888124465942383,small
FP,0000115_01031_d_0000082.jpg,motor,0.4599122405052185,medium
FP,0000115_01031_d_0000082.jpg,people,0.38719168305397034,small
FP,0000115_01031_d_0000082.jpg,people,0.3861818313598633,small
FP,0000115_01031_d_0000082.jpg,motor,0.35939016938209534,medium
FP,0000115_01031_d_0000082.jpg,people,0.3442016839981079,small
FP,0000115_01031_d_0000082.jpg,motor,0.31117334961891174,small
FP,0000115_01031_d_0000082.jpg,motor,0.29828134179115295,medium
FP,0000115_01031_d_0000082.jpg,people,0.2972848117351532,small
FP,0000115_01031_d_0000082.jpg,motor,0.29498133063316345,medium
FP,0000115_01031_d_0000082.jpg,pedestrian,0.2924618721008301,small
FP,0000115_01031_d_0000082.jpg,pedestrian,0.28747352957725525,small
FP,0000115_01031_d_0000082.jpg,motor,0.28685253858566284,medium
FP,0000115_01031_d_0000082.jpg,motor,0.27563461661338806,small
FP,0000115_01031_d_0000082.jpg,motor,0.26372742652893066,small
FP,0000115_01031_d_0000082.jpg,pedestrian,0.259642630815506,small
FN,0000115_01031_d_0000082.jpg,motor,0.0,medium
FN,0000115_01031_d_0000082.jpg,pedestrian,0.0,medium
FN,0000115_01031_d_0000082.jpg,pedestrian,0.0,medium
FN,0000115_01031_d_0000082.jpg,motor,0.0,medium
FN,0000115_01031_d_0000082.jpg,bicycle,0.0,small
FN,0000115_01031_d_0000082.jpg,awning-tricycle,0.0,small
FN,0000115_01031_d_0000082.jpg,pedestrian,0.0,small
FN,0000115_01031_d_0000082.jpg,motor,0.0,small
FN,0000115_01031_d_0000082.jpg,people,0.0,small
FN,0000115_01031_d_0000082.jpg,people,0.0,small
FN,0000115_01031_d_0000082.jpg,people,0.0,small
FN,0000115_01031_d_0000082.jpg,people,0.0,small
FN,0000115_01031_d_0000082.jpg,people,0.0,small
FN,0000115_01031_d_0000082.jpg,motor,0.0,small
FN,0000115_01031_d_0000082.jpg,people,0.0,small
FN,0000115_01031_d_0000082.jpg,motor,0.0,small
FN,0000115_01031_d_0000082.jpg,people,0.0,small
FN,0000115_01031_d_0000082.jpg,pedestrian,0.0,small
FN,0000115_01031_d_0000082.jpg,car,0.0,small
FN,0000115_01031_d_0000082.jpg,pedestrian,0.0,small
FN,0000115_01031_d_0000082.jpg,pedestrian,0.0,small
FN,0000115_01031_d_0000082.jpg,motor,0.0,small
FN,0000115_01031_d_0000082.jpg,people,0.0,small
FN,0000115_01031_d_0000082.jpg,motor,0.0,small
FP,0000116_00351_d_0000083.jpg,people,0.6458374261856079,small
FP,0000116_00351_d_0000083.jpg,motor,0.53143310546875,small
FP,0000116_00351_d_0000083.jpg,people,0.4996476173400879,small
FP,0000116_00351_d_0000083.jpg,motor,0.4011474549770355,small
FP,0000116_00351_d_0000083.jpg,pedestrian,0.3929779529571533,medium
FP,0000116_00351_d_0000083.jpg,car,0.3919699192047119,small
FP,0000116_00351_d_0000083.jpg,motor,0.3852359652519226,small
FP,0000116_00351_d_0000083.jpg,people,0.36336618661880493,small
FP,0000116_00351_d_0000083.jpg,motor,0.291361540555954,small
FP,0000116_00351_d_0000083.jpg,pedestrian,0.26750683784484863,medium
FN,0000116_00351_d_0000083.jpg,pedestrian,0.0,medium
FN,0000116_00351_d_0000083.jpg,awning-tricycle,0.0,medium
FN,0000116_00351_d_0000083.jpg,awning-tricycle,0.0,medium
FN,0000116_00351_d_0000083.jpg,people,0.0,small
FN,0000116_00351_d_0000083.jpg,pedestrian,0.0,small
FN,0000116_00351_d_0000083.jpg,motor,0.0,small
FN,0000116_00351_d_0000083.jpg,awning-tricycle,0.0,medium
FN,0000116_00351_d_0000083.jpg,motor,0.0,small
FN,0000116_00351_d_0000083.jpg,motor,0.0,small
FN,0000116_00351_d_0000083.jpg,motor,0.0,small
FN,0000116_00351_d_0000083.jpg,people,0.0,small
FN,0000116_00351_d_0000083.jpg,people,0.0,small
FN,0000116_00351_d_0000083.jpg,people,0.0,small
FN,0000116_00351_d_0000083.jpg,people,0.0,small
FN,0000116_00351_d_0000083.jpg,pedestrian,0.0,small
FN,0000116_00351_d_0000083.jpg,pedestrian,0.0,small
FN,0000116_00351_d_0000083.jpg,people,0.0,small
FN,0000116_00351_d_0000083.jpg,pedestrian,0.0,small
FN,0000116_00351_d_0000083.jpg,pedestrian,0.0,small
FN,0000116_00351_d_0000083.jpg,pedestrian,0.0,small
FN,0000116_00351_d_0000083.jpg,car,0.0,small
FN,0000116_00351_d_0000083.jpg,people,0.0,small
FN,0000116_00351_d_0000083.jpg,bicycle,0.0,small
FN,0000116_00351_d_0000083.jpg,awning-tricycle,0.0,small
FN,0000116_00351_d_0000083.jpg,pedestrian,0.0,small
FN,0000116_00351_d_0000083.jpg,awning-tricycle,0.0,small
FP,0000116_00819_d_0000084.jpg,car,0.5781570076942444,small
FP,0000116_00819_d_0000084.jpg,motor,0.5773233771324158,medium
FP,0000116_00819_d_0000084.jpg,motor,0.5504077076911926,medium
FP,0000116_00819_d_0000084.jpg,motor,0.5430852770805359,small
FP,0000116_00819_d_0000084.jpg,motor,0.535705029964447,medium
FP,0000116_00819_d_0000084.jpg,motor,0.4515093266963959,medium
FP,0000116_00819_d_0000084.jpg,motor,0.41922715306282043,medium
FP,0000116_00819_d_0000084.jpg,car,0.415473610162735,small
FP,0000116_00819_d_0000084.jpg,car,0.3847062587738037,medium
FP,0000116_00819_d_0000084.jpg,motor,0.37429720163345337,medium
FP,0000116_00819_d_0000084.jpg,motor,0.3688962161540985,small
FP,0000116_00819_d_0000084.jpg,motor,0.34629127383232117,medium
FP,0000116_00819_d_0000084.jpg,people,0.33323532342910767,small
FP,0000116_00819_d_0000084.jpg,motor,0.31857872009277344,small
FP,0000116_00819_d_0000084.jpg,car,0.27888408303260803,small
FP,0000116_00819_d_0000084.jpg,car,0.2518000304698944,small
FN,0000116_00819_d_0000084.jpg,truck,0.0,medium
FN,0000116_00819_d_0000084.jpg,motor,0.0,small
FN,0000116_00819_d_0000084.jpg,people,0.0,small
FN,0000116_00819_d_0000084.jpg,people,0.0,small
FN,0000116_00819_d_0000084.jpg,car,0.0,small
FN,0000116_00819_d_0000084.jpg,car,0.0,small
FN,0000116_00819_d_0000084.jpg,people,0.0,small
FN,0000116_00819_d_0000084.jpg,people,0.0,small
FN,0000116_00819_d_0000084.jpg,people,0.0,small
FN,0000116_00819_d_0000084.jpg,motor,0.0,small
FN,0000116_00819_d_0000084.jpg,motor,0.0,small
FN,0000116_00819_d_0000084.jpg,motor,0.0,small
FN,0000116_00819_d_0000084.jpg,car,0.0,medium
FN,0000116_00819_d_0000084.jpg,awning-tricycle,0.0,small
FN,0000116_00819_d_0000084.jpg,tricycle,0.0,small
FN,0000116_00819_d_0000084.jpg,people,0.0,small
FN,0000116_00819_d_0000084.jpg,pedestrian,0.0,small
FN,0000116_00819_d_0000084.jpg,pedestrian,0.0,small
FP,0000116_01059_d_0000085.jpg,van,0.529694139957428,medium
FP,0000116_01059_d_0000085.jpg,car,0.32592061161994934,small
FP,0000116_01059_d_0000085.jpg,people,0.3160589039325714,small
FP,0000116_01059_d_0000085.jpg,pedestrian,0.28369203209877014,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,tricycle,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,tricycle,0.0,small
FN,0000116_01059_d_0000085.jpg,pedestrian,0.0,small
FN,0000116_01059_d_0000085.jpg,pedestrian,0.0,small
FN,0000116_01059_d_0000085.jpg,pedestrian,0.0,small
FN,0000116_01059_d_0000085.jpg,pedestrian,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,pedestrian,0.0,small
FN,0000116_01059_d_0000085.jpg,pedestrian,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,car,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,pedestrian,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,motor,0.0,small
FN,0000116_01059_d_0000085.jpg,people,0.0,small
FN,0000116_01059_d_0000085.jpg,car,0.0,small
FP,0000116_01338_d_0000086.jpg,motor,0.46290168166160583,small
FP,0000116_01338_d_0000086.jpg,van,0.31900328397750854,large
FP,0000116_01338_d_0000086.jpg,motor,0.2626962661743164,small
FP,0000116_01338_d_0000086.jpg,people,0.2558403015136719,small
FP,0000116_01338_d_0000086.jpg,bicycle,0.25046154856681824,small
FN,0000116_01338_d_0000086.jpg,car,0.0,medium
FN,0000116_01338_d_0000086.jpg,awning-tricycle,0.0,medium
FN,0000116_01338_d_0000086.jpg,motor,0.0,small
FN,0000116_01338_d_0000086.jpg,motor,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,motor,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,people,0.0,small
FN,0000116_01338_d_0000086.jpg,tricycle,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,motor,0.0,small
FN,0000116_01338_d_0000086.jpg,people,0.0,small
FN,0000116_01338_d_0000086.jpg,car,0.0,small
FN,0000116_01338_d_0000086.jpg,car,0.0,small
FN,0000116_01338_d_0000086.jpg,car,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,car,0.0,medium
FN,0000116_01338_d_0000086.jpg,car,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,motor,0.0,small
FN,0000116_01338_d_0000086.jpg,people,0.0,small
FN,0000116_01338_d_0000086.jpg,people,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,motor,0.0,small
FN,0000116_01338_d_0000086.jpg,people,0.0,small
FN,0000116_01338_d_0000086.jpg,people,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FN,0000116_01338_d_0000086.jpg,people,0.0,small
FN,0000116_01338_d_0000086.jpg,people,0.0,small
FN,0000116_01338_d_0000086.jpg,pedestrian,0.0,small
FP,0000117_00112_d_0000087.jpg,people,0.4697782099246979,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.4694772958755493,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.4556787312030792,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.43901392817497253,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.4126092195510864,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.3922172784805298,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.38573476672172546,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.38340386748313904,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.382893830537796,small
FP,0000117_00112_d_0000087.jpg,motor,0.3559497594833374,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.350477397441864,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.3425571620464325,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.34158506989479065,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.3352789878845215,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.3148784339427948,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.3065359592437744,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.29903683066368103,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.298974871635437,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.29457908868789673,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.292138934135437,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.28667446970939636,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.28597408533096313,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.27091604471206665,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.27056244015693665,medium
FP,0000117_00112_d_0000087.jpg,pedestrian,0.25942784547805786,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.255855917930603,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.25147947669029236,small
FP,0000117_00112_d_0000087.jpg,pedestrian,0.2504921555519104,medium
FN,0000117_00112_d_0000087.jpg,tricycle,0.0,medium
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,motor,0.0,small
FN,0000117_00112_d_0000087.jpg,motor,0.0,small
FN,0000117_00112_d_0000087.jpg,people,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,motor,0.0,medium
FN,0000117_00112_d_0000087.jpg,people,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,medium
FN,0000117_00112_d_0000087.jpg,motor,0.0,small
FN,0000117_00112_d_0000087.jpg,motor,0.0,medium
FN,0000117_00112_d_0000087.jpg,people,0.0,small
FN,0000117_00112_d_0000087.jpg,people,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,people,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,medium
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,medium
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,medium
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,medium
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FN,0000117_00112_d_0000087.jpg,pedestrian,0.0,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.6247380971908569,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.5661019086837769,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.5483404994010925,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.5421676635742188,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.5217429399490356,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.5082390308380127,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.49956586956977844,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.49945878982543945,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.48733219504356384,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.4805343747138977,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.46476536989212036,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.4533587694168091,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.4493352770805359,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.44259506464004517,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.40796002745628357,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.4040752947330475,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.3864305317401886,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.3785405158996582,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.3748849928379059,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.37156233191490173,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.36522844433784485,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.3603786826133728,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.35674774646759033,small
FP,0000117_01326_d_0000088.jpg,car,0.35588812828063965,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.3501884639263153,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.3450186550617218,medium
FP,0000117_01326_d_0000088.jpg,people,0.34475573897361755,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.3425517678260803,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.34233230352401733,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.33322346210479736,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.33181923627853394,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.32453542947769165,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.3197981119155884,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.2947838306427002,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.28778913617134094,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.2791137397289276,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.26932334899902344,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.2655200660228729,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.26461419463157654,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.26164916157722473,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.2612994611263275,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.2556956112384796,medium
FP,0000117_01326_d_0000088.jpg,pedestrian,0.25481778383255005,small
FP,0000117_01326_d_0000088.jpg,pedestrian,0.2544550597667694,medium
FN,0000117_01326_d_0000088.jpg,pedestrian,0.0,small
FN,0000117_01326_d_0000088.jpg,pedestrian,0.0,medium
FN,0000117_01326_d_0000088.jpg,awning-tricycle,0.0,medium
FN,0000117_01326_d_0000088.jpg,pedestrian,0.0,small
FN,0000117_01326_d_0000088.jpg,pedestrian,0.0,small
FN,0000117_01326_d_0000088.jpg,pedestrian,0.0,small
FN,0000117_01326_d_0000088.jpg,pedestrian,0.0,small
